word_id,jp,ko,source,source_url,license,permission_status,attribution,captured_at,qa_status,sort_order,naver_example_id,naver_source_cid,naver_source_name,query,qa_note
w_42ee4b6410cff0d3,具材を別別に炒める,속 재료를 따로따로 볶다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%82%92%E3%82%81%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106519442,auto,0,c1b5727225dd4d0f8d14e33318559128,081341B9,민중서림 엣센스 일한사전,炒める,auto-selected score=129 meaning_hits=1 target_match=surface; query=炒める
w_4358f6ba08fb7068,厳かな雰囲気の中で行われる,엄숙한 분위기 속에서 거행되다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9B%B0%E5%9B%B2%E6%B0%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106420226,auto,0,f314f9bd891a475ab670e49b9f2806ea,081341B9,민중서림 엣센스 일한사전,雰囲気 분위기,auto-selected score=143 meaning_hits=1 target_match=surface; query=雰囲気 분위기
w_4375a22652fee48c,学生の間に野球が盛んだ.,학생들 간에 야구가 성행한다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%87%8E%E7%90%83,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106418115,auto,0,37ee913639434ee2be6f6243547ae20e,881982a8,민중서림 엣센스 한일사전,野球 야구,auto-selected score=134 meaning_hits=1 target_match=surface; query=野球 야구
w_43d5fb0823532797,戦争のため田舎に避難する.,전쟁 때문에 시골로 피난하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%81%BF%E9%9B%A3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106583161,auto,0,6cf142d21a3a4b05b82bd0ec054bc6c8,881982a8,민중서림 엣센스 한일사전,避難 피난,auto-selected score=134 meaning_hits=1 target_match=surface; query=避難 피난
w_44fb13841425f309,農民から地代を収奪する.,농민으로부터 지대를 수탈하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%BE%B2%E6%B0%91,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106493949,auto,0,2ef2c53ca49b4dd48d5314f40659e42f,881982a8,민중서림 엣센스 한일사전,農民 농민,auto-selected score=134 meaning_hits=1 target_match=surface; query=農民 농민
w_452f995f1a0a566e,責任者である彼の免責は不可能だ.,책임자인 그의 면책은 불가능하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%B8%8D%E5%8F%AF%E8%83%BD,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106440659,auto,0,e718862cab404c78918ae4ea5b1f7032,881982a8,민중서림 엣센스 한일사전,不可能 불가능,auto-selected score=126 meaning_hits=1 target_match=surface; query=不可能 불가능
w_45e4b652a83edbaa,電気料金を3ヶ月間未払いしたら今日家に電気が止まった。,전기 요금을 석 달 동안 체불했더니 오늘 집에 전기가 끊겼다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9B%BB%E6%B0%97%E6%96%99%E9%87%91,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106567979,auto,0,4dcad24f5a864e2ba10de3f0132b001f,8819cr4o,국립국어원 한국어-일본어 학습사전,電気料金 전기 요금,auto-selected score=86 meaning_hits=2 target_match=surface; query=電気料金 전기 요금
w_460afbba17b5ad92,鼻アレルギーの主な症状はくしゃみ、鼻水、鼻づまりである,"알레르기 비염의 주된 증상은 재채기, 콧물, 코 막힘이다",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%BC%BB%E6%B0%B4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106503419,auto,0,0b4e4286e260475f866f4943948df0bc,081341B9,민중서림 엣센스 일한사전,鼻水 콧물,auto-selected score=134 meaning_hits=1 target_match=surface; query=鼻水 콧물
w_465fe84232149662,かしこまりました。税込で90ドルです。お支払いは現金ですか? それともカードですか?,"알겠습니다. 세금 포함해서 90달러입니다. 현금으로 지불하시겠습니까, 신용 카드로 지불하시겠습니까?",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A8%8E%E8%BE%BC%E3%81%BF,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 사전연구사,1787106515148,auto,0,d5b42b419e8e4b0eb341aa44c93e7cee,881985c7,사전연구사,税込み 세금을 포함한 액수,auto-selected score=104 meaning_hits=0 target_match=reading; query=税込み 세금을 포함한 액수
w_46c5807f452ae20a,外野手がゴロをトンネルする,외야수가 땅볼을 놓치다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%B3%E3%83%8D%E3%83%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106470394,auto,0,fd9701682bf843c98509f58757a49509,081341B9,민중서림 엣센스 일한사전,トンネル,auto-selected score=133 meaning_hits=2 target_match=surface; query=トンネル
w_46f246234a2bfe34,サービスエリア,서비스 에어리어; (방송국의) 가청(可聽)[가시] 지역.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%A8%E3%83%AA%E3%82%A2,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106581874,auto,0,695f6559bf7d4ae387a4c10718d33deb,081341B9,민중서림 엣센스 일한사전,エリア 에어리어 지대 지역,auto-selected score=111 meaning_hits=2 target_match=surface; query=エリア 에어리어 지대 지역
w_480bd88d6ef8a1da,詳細な事はまだ報告がない,상세한 것은 아직 보고가 없다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%A0%B1%E5%91%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106416169,auto,0,74ad1135d3494740b2e1a63e1a16e4d4,081341B9,민중서림 엣센스 일한사전,報告 보고 복명,auto-selected score=129 meaning_hits=1 target_match=surface; query=報告 보고 복명
w_4959210f247babec,この鉄道は国境まで延びている.,이 철도는 국경까지 뻗어 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%89%84%E9%81%93,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106443563,auto,0,ce00b480de6a4668965df65313eed46b,881982a8,민중서림 엣센스 한일사전,鉄道 철도,auto-selected score=134 meaning_hits=1 target_match=surface; query=鉄道 철도
w_4a7bb7faa8a4b6b4,彼は交通事故で横死を遂げた.,그는 교통사고로 비명에 갔다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BA%A4%E9%80%9A%E4%BA%8B%E6%95%85,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106438627,auto,0,d80b9b9d6f2746feaea12e6f9f01a9d1,881982a8,민중서림 엣센스 한일사전,交通事故 교통사고,auto-selected score=94 meaning_hits=1 target_match=surface; query=交通事故 교통사고
w_4abddafb7881f1bb,問題を一気に解決する,문제를 일거에 해결하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%A3%E3%81%8D%E3%81%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106536485,auto,0,4591666f7844426f9793fcbc8ba16242,081341B9,민중서림 엣센스 일한사전,いっきに 단숨에 일거에,auto-selected score=171 meaning_hits=1 target_match=surface; query=いっきに 단숨에 일거에
w_4af0c2f10c04a32a,格安の出物,(품질에 비해) 값이 싼 매물.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%A0%BC%E5%AE%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106478853,auto,0,edb2617ea7aa48ad95b0038e6c18a72e,081341B9,민중서림 엣센스 일한사전,格安 품질에 비해서 값이 쌈,auto-selected score=96 meaning_hits=2 target_match=surface; query=格安 품질에 비해서 값이 쌈
w_4af9f6c0aa9f9f51,お祭り気分に浮かれている.,축제 기분으로 들떠 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A5%AD%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106426109,auto,0,88fffb233cb24f42ab6dd6deafbb4cdb,881982a8,민중서림 엣센스 한일사전,祭り,auto-selected score=176 meaning_hits=1 target_match=surface; query=祭り
w_4be92fd74f04cd19,私は左折信号が変わる前に、急いでハンドルを左側に切った。,나는 좌회전 신호가 바뀌기 전에 급히 핸들을 왼쪽으로 꺾었다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B7%A6%E6%8A%98,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106510353,auto,0,0614d5a264b64b6cb3970c21dae02c5b,8819cr4o,국립국어원 한국어-일본어 학습사전,左折 좌회전 진로를 왼쪽으로 꺾음,auto-selected score=86 meaning_hits=2 target_match=surface; query=左折 좌회전 진로를 왼쪽으로 꺾음
w_4c60e236bd6d1610,トップを走る,선두를 달리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%83%E3%83%97,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106417139,auto,0,aa0e2ba554124341b8835e58ebed5217,081341B9,민중서림 엣센스 일한사전,トップ,auto-selected score=129 meaning_hits=1 target_match=surface; query=トップ
w_4c840db2e6b15ebd,表現の自由が保障されている,표현의 자유가 보장되어 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BF%9D%E9%9A%9C,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106583457,auto,0,7fe675461c6745788a23db0f5a1cb457,081341B9,민중서림 엣센스 일한사전,保障 보장,auto-selected score=129 meaning_hits=1 target_match=surface; query=保障 보장
w_4e51e8951d15d3dc,一般に「蒲焼」といえば「ウナギの蒲焼」を指すことが多いです。,일반적으로 카바야키라고 하면 장어의 카바야키를 가리키는 경우가 많다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%A3%E3%81%B1%E3%82%93%E3%81%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,1787106561443,auto,0,0b6bdc0425514d0bad76657d07afd4e8,8017959b,연세대학교 한국어학당 국가별 대표음식,いっぱんに 대체로 일반적으로,auto-selected score=176 meaning_hits=1 target_match=surface; query=いっぱんに 대체로 일반적으로
w_4e8d13242ef23139,次男を別家に住ませる.,차남을 별가에서 살게 하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%AC%A1%E7%94%B7,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106489043,auto,0,5cec56f90f974249ae140af19cab07a2,881982a8,민중서림 엣센스 한일사전,次男,auto-selected score=134 meaning_hits=1 target_match=surface; query=次男
w_4f5c7ee58ff9b12e,飛行機のスケジュールを立て直してください。,비행기 스케줄을 새로 잡아 주세요. (공항/비행기>비행기 환승/연착>비행기를 놓쳤을 때),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%A3%9B%E8%A1%8C,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 글로벌회화,1787106447648,auto,0,71eb7a9cf4044eafb2da8d942f177c7d,0011CF26,글로벌회화,飛行 비행,auto-selected score=124 meaning_hits=1 target_match=surface; query=飛行 비행
w_4f5ce9923ef3c61a,週末のデパートの中はたいへん込み合っている.,주말의 백화점 안은 매우 복잡하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%80%B1%E6%9C%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106445694,auto,0,7f865c26b1f74747ab7392a6dd3bd722,881982a8,민중서림 엣센스 한일사전,週末 주말,auto-selected score=134 meaning_hits=1 target_match=surface; query=週末 주말
w_50e4cda93620aedd,焼酎で酔っ払う。,소주로 만취하다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%85%94%E3%81%A3%E6%89%95%E3%81%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106525425,auto,0,a185e90be6d54ecabe84d225f3f272f9,8819cr4o,국립국어원 한국어-일본어 학습사전,酔っ払う,auto-selected score=106 meaning_hits=1 target_match=surface; query=酔っ払う
w_513a7788fa9f15fd,キャズム理論の前提となるのがイノベーター理論である,캐즘 이론의 전제가 되는 것이 이노베이터 이론이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%90%86%E8%AB%96,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106582583,auto,0,1dde38c18dc14d8e905190f54bfaaa6d,081341B9,민중서림 엣센스 일한사전,理論 이론,auto-selected score=129 meaning_hits=1 target_match=surface; query=理論 이론
w_521ece313e4b1f4c,哀切なストーリーに胸をうたれた.,애절한 스토리에 가슴이 뭉클했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%88%E3%83%BC%E3%83%AA%E3%83%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106421923,auto,0,c077cc163644457992ecc5cff4119047,881982a8,민중서림 엣센스 한일사전,ストーリー,auto-selected score=134 meaning_hits=1 target_match=surface; query=ストーリー
w_52ccfc6e9f30e042,この会社のインスタントラーメンは、麺を即席でこしらえたようにコシのある麺が特徴だ。,이 회사의 인스턴트 라면은 면을 즉석에서 빚은 것처럼 탱탱한 면발이 특징이다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%82%B9%E3%82%BF%E3%83%B3%E3%83%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106498072,auto,0,804b230f52dd4ca3bc02ccbccca5802d,8819cr4o,국립국어원 한국어-일본어 학습사전,インスタント 인스턴트 즉석,auto-selected score=146 meaning_hits=2 target_match=surface; query=インスタント 인스턴트 즉석
w_530bffa167a3ccc9,ボクシングのパートナー.,권투의 연습 상대,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106587696,auto,0,3779dffd01604a61a145c99683248fd3,881982a8,민중서림 엣센스 한일사전,パートナー 파트너 상대 연습 상대,auto-selected score=116 meaning_hits=2 target_match=surface; query=パートナー 파트너 상대 연습 상대
w_579a63aeda1caca3,背丈が足りなくて不合格になった.,키가 모자라서 불합격되었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%B8%8D%E5%90%88%E6%A0%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106452710,auto,0,15b25809d3ea4a17941386a90be5c43e,881982a8,민중서림 엣센스 한일사전,不合格 불합격,auto-selected score=126 meaning_hits=1 target_match=surface; query=不合格 불합격
w_584f02a79e9ceeab,この作家の小説には暗くて陰気な性格のキャラクターがいつも登場する。,이 작가의 소설 속에는 어둡고 음침한 성격의 캐릭터가 항상 등장한다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%AD%E3%83%A3%E3%83%A9%E3%82%AF%E3%82%BF%E3%83%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106577787,auto,0,cee2b5b0b6434a4c9d0be7bb13a43bef,8819cr4o,국립국어원 한국어-일본어 학습사전,キャラクター 캐릭터 성격 특성 특질,auto-selected score=146 meaning_hits=2 target_match=surface; query=キャラクター 캐릭터 성격 특성 특질
w_59beaabf23b455e5,別に変わったところはない,특별히[별로] 달라진 점은 없다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%88%A5%E3%81%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106421456,auto,0,e4be4558074347cfa78543d0ba9dfdf8,081341B9,민중서림 엣센스 일한사전,別に 별로 특별히 따로,auto-selected score=141 meaning_hits=2 target_match=surface; query=別に 별로 특별히 따로
w_59dbb186d860adc9,家を空ける,집을 비우다; 출타하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A9%BA%E3%81%91%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106518436,auto,0,cbf3cb4b761842ca9546dea07c41d5fb,081341B9,민중서림 엣센스 일한사전,空ける,auto-selected score=141 meaning_hits=2 target_match=surface; query=空ける
w_5a0c146e1f62fe06,彼此と結合せて,이것저것 하나로 묶어서.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BD%BC%E6%AD%A4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106551121,auto,0,1048cd876fb74570ae43830c516ba3ba,081341B9,민중서림 엣센스 일한사전,彼此 이것저것 여러 가지로,auto-selected score=121 meaning_hits=1 target_match=surface; query=彼此 이것저것 여러 가지로
w_5aa4086555c6ed05,オールジャパン体制を構築する,전 일본 체제를 구축하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%A7%8B%E7%AF%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106589982,auto,0,2f362df5cd6942058282baa2aac22678,081341B9,민중서림 엣센스 일한사전,構築 구축 축조,auto-selected score=129 meaning_hits=1 target_match=surface; query=構築 구축 축조
w_5ae0744fedd4669f,警察署に押送される.,경찰서에 압송되다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E8%AD%A6%E5%AF%9F%E7%BD%B2,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106454423,auto,0,1b0f42307925428394ced69b8021129a,881982a8,민중서림 엣센스 한일사전,警察署 경찰서,auto-selected score=126 meaning_hits=1 target_match=surface; query=警察署 경찰서
w_5b38f7cc76271b6d,ジスはダイエットすると言っていたのに、ご飯も半分だけ食べて食後にデザートも食べなかった。,지수는 살을 뺀다고 하더니 밥도 반 공기만 먹고 식후에 디저트도 먹지 않았다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%87%E3%82%B6%E3%83%BC%E3%83%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1787106482579,auto,0,ca0837469cf9447d8fe557fa10a42f70,8819cr4o,국립국어원 한국어-일본어 학습사전,デザート 디저트 식후의 다과,auto-selected score=134 meaning_hits=1 target_match=surface; query=デザート 디저트 식후의 다과
w_5b78b82bbe49e4d3,日本の横浜にはカップヌードルの博物館があるそうなの一度行ってみたいと思っています。,일본 요코하마에는 컵누들 박물관이 있는데 한번 가 보고 싶습니다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8D%9A%E7%89%A9%E9%A4%A8,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,1787106467564,auto,0,df0c4cbdb7dd407fae9516a3fbe36906,8017959b,연세대학교 한국어학당 국가별 대표음식,博物館 박물관,auto-selected score=126 meaning_hits=1 target_match=surface; query=博物館 박물관
w_5d4e75e12267ce98,物理学の泰斗と称される,물리학의 태두로 불리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%A9%E7%90%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106447053,auto,0,d4c9a9a4f4b048b981e124e6957e7cb0,881982a8,민중서림 엣센스 한일사전,物理 물리,auto-selected score=121 meaning_hits=1 target_match=surface; query=物理 물리
w_5ddd4dccbda61ecd,…パンタロンで闊歩する彼女たちは，あの頃の私やクラスメートとほとんど同じ格好をしている,…판탈롱으로 활보하는 그녀들은 그 무렵의 나나 동급생과 거의 같은 모양을 하고 있다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%82%AF%E3%83%A9%E3%82%B9%E3%83%A1%E3%83%BC%E3%83%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1787106517777,auto,0,ac49fe4b40ef4576862765aa004934dc,8800047F,민중서림 엣센스 외래어사전,クラスメート,auto-selected score=134 meaning_hits=1 target_match=surface; query=クラスメート
w_5eba7c1114cfa1cd,凡そ人として親を思わぬものはない,무릇 사람으로서 부모를 생각하지 않는 사람은 없다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%87%A1%E3%81%9D,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106536865,auto,0,5942202eef4a42bcadcb6109955a0801,081341B9,민중서림 엣센스 일한사전,凡そ,auto-selected score=129 meaning_hits=1 target_match=surface; query=凡そ
w_5efd9e3cbc6cf086,コップの水が零れる,컵의 물이 흘러넘치다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%9B%B6%E3%82%8C%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106550427,auto,0,2e7e712a7aed4b838aba22f3c6c4a110,081341B9,민중서림 엣센스 일한사전,零れる,auto-selected score=129 meaning_hits=1 target_match=surface; query=零れる
w_5f790e7fb78d3d53,ワンタッチで全自動の洗濯機.,원터치 전자동 세탁기,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%B4%97%E6%BF%AF%E6%A9%9F,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106452121,auto,0,9c24f9b0b19e47fa99a0a41add91b4a6,881982a8,민중서림 엣센스 한일사전,洗濯機 세탁기,auto-selected score=118 meaning_hits=1 target_match=surface; query=洗濯機 세탁기
w_5f92b55cf7a443a5,子を亡くす,아이를 잃다[여의다],naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BA%A1%E3%81%8F%E3%81%99,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106526599,auto,0,6ff94094b1a842c38a38e613b13cc167,081341B9,민중서림 엣센스 일한사전,亡くす,auto-selected score=133 meaning_hits=2 target_match=surface; query=亡くす
w_5fde8f29d55abaf9,羊の群れがのんびりと草を食んでいる,양 떼가 한가로이 풀을 뜯고 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%AE%E3%82%93%E3%81%B3%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106474450,auto,0,d5f8003192464b1fa893d5a3d34b0737,081341B9,민중서림 엣센스 일한사전,のんびり,auto-selected score=129 meaning_hits=1 target_match=surface; query=のんびり
w_6003a54b8f26e37d,百年の恋も一時に冷める,백 년을 맹세했던 사랑도 일시에 식다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%86%B7%E3%82%81%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106514873,auto,0,0a0fc880fd1d45baa791e9c2ec17a0df,081341B9,민중서림 엣센스 일한사전,冷める 식다,auto-selected score=129 meaning_hits=1 target_match=surface; query=冷める 식다
w_60779b60f849e3bc,最悪の事態を回避する,최악의 사태를 회피하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9B%9E%E9%81%BF,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106586601,auto,0,fcb2c4ba8a17471e90d459d635f39c2b,081341B9,민중서림 엣센스 일한사전,回避 회피,auto-selected score=129 meaning_hits=1 target_match=surface; query=回避 회피
w_60b00113405bfd55,食費をきりつめる.,식비를 줄이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%A3%9F%E8%B2%BB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106509619,auto,0,b20d1346b94a409b8f1d7a307b28c455,881982a8,민중서림 엣센스 한일사전,食費 식비,auto-selected score=134 meaning_hits=1 target_match=surface; query=食費 식비
w_6268d1779fcf3862,リスクを取って果敢に挑戦する,위험을 무릅쓰고 과감히 도전하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%8C%91%E6%88%A6,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106576412,auto,0,4bf28654dac14702b4873261bd0b43f4,081341B9,민중서림 엣센스 일한사전,挑戦 도전,auto-selected score=129 meaning_hits=1 target_match=surface; query=挑戦 도전
w_65811af5fa2ae4e9,街は年末で雑踏していた.,거리는 연말이라 붐비고 있었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B9%B4%E6%9C%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106475135,auto,0,667c1138abc54b1b80d697c8e8bdac03,881982a8,민중서림 엣센스 한일사전,年末 연말 세말,auto-selected score=134 meaning_hits=1 target_match=surface; query=年末 연말 세말
w_659f1fe5da48cb3e,半年ぶりに床離れする,반년 만에 병상을 떠나다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8D%8A%E5%B9%B4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1787106449700,auto,0,7472e749b83d4f8eb1bad2865d93ced8,080004F6,교학사 일한사전,半年 반년,auto-selected score=127 meaning_hits=1 target_match=surface; query=半年 반년
w_674d39fd94cde326,出版界にとって昨年は受難の1年であった.,"출판계에 있어서, 작년은 수난의 한 해였다",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%98%A8%E5%B9%B4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1787106453733,auto,0,87e3f8a0d39340b8b9da8d32c82eea3e,881982a8,민중서림 엣센스 한일사전,昨年 작년 지난 해,auto-selected score=126 meaning_hits=1 target_match=surface; query=昨年 작년 지난 해
w_699769f779e42b20,コルクコンタクトで打ちやすいストロークはヘアピン、レシーブのネットリターン、ハーフショットである。,"코르크 콘택트로 치기 쉬운 스트로크는 헤어핀, 리시브의 네트 리턴, 하프 샷이다.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%8D%E3%83%83%E3%83%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 플리토,1787106413520,auto,0,56cf329f2c1b490da546fce04178be30,88222sj2,플리토,ネット 네트 그물 헤어네트,auto-selected score=132 meaning_hits=1 target_match=surface; query=ネット 네트 그물 헤어네트
w_69eda9773a03779e,空地に雑草が繁茂する,빈터에 잡초가 우거지다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A9%BA%E5%9C%B0,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1787106526175,auto,0,933913f043f942be9d4eb20b1aacb2ab,081341B9,민중서림 엣센스 일한사전,空地,auto-selected score=129 meaning_hits=1 target_match=surface; query=空地
w_6b83769aa2331e1c,大人の運賃の10パーセントです。,성인 요금의 십 퍼센트를 내야 합니다. (공항/비행기>항공권 예약>요금 문의),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%91%E3%83%BC%E3%82%BB%E3%83%B3%E3%83%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 글로벌회화,1787106479920,auto,0,38c8205133ab40a781d38432aea3a9bd,0011CF26,글로벌회화,パーセント 퍼센트 백분율,auto-selected score=132 meaning_hits=1 target_match=surface; query=パーセント 퍼센트 백분율
