id,app_level,naver_level,status,surface,reading_kana,naver_entry,naver_reading,naver_frequency_add,naver_entry_id,match_basis,candidate_levels,source_url,checked_at,note
w_eb7cb3b40736d2e8,N1,N1,match,めきめき,めきめき,めきめき,めきめき,JLPT 1,49bf47f4d061442f8a8623789eafa3e4,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%81%E3%81%8D%E3%82%81%E3%81%8D,2026-08-19T00:31:52+0900,
w_abbb0d75fda64d06,N1,N1,match,もしくは,もしくは,若しくは,もしくは,JLPT 1,b4212be7ee024e05b5a8e473a3be0647,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%97%E3%81%8F%E3%81%AF,2026-08-19T00:31:52+0900,
w_8b0655d592da5722,N1,N1,match,もたらす,もたらす,齎す,もたらす,JLPT 1,46d2a47686414d869443f53530616648,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%9F%E3%82%89%E3%81%99,2026-08-19T00:31:52+0900,
w_9fcb434f99acee44,N1,N1,match,ややこしい,ややこしい,ややこしい,ややこしい,JLPT 1,1fe09582b9bb4330a29752813f04bdd1,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%84%E3%81%93%E3%81%97%E3%81%84,2026-08-19T00:31:52+0900,
w_15250f716c78bbf5,N1,N1,match,やり遂げる,やりとげる,やり遂げる·遣り遂げる,やりとげる,JLPT 1,7f37d9b69a1f4669a3271d4af348b8b5,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%8A%E9%81%82%E3%81%92%E3%82%8B,2026-08-19T00:31:52+0900,
w_df2c2e00cd40ceee,N1,N1,match,やんわり,やんわり,やんわり,やんわり,JLPT 1,9c38e486f511459c9a9bedf94a1629f2,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%84%E3%82%93%E3%82%8F%E3%82%8A,2026-08-19T00:31:52+0900,
w_f628f0f0985057a9,N1,N1,match,ゆとり,ゆとり,ゆとり,ゆとり,JLPT 1,e23bea019651498a8b6c9d76792ee739,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%86%E3%81%A8%E3%82%8A,2026-08-19T00:31:52+0900,
w_07538960d746fa8e,N1,N1,match,アクセル,アクセル,アクセル,アクセル,JLPT 1,49f706659ee34f5db3eb03a1f8035024,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%82%AF%E3%82%BB%E3%83%AB,2026-08-19T00:31:52+0900,
w_dfb61c53e9141aa6,N1,N1,match,アプローチ,アプローチ,アプローチ,アプローチ,JLPT 1,4c6930b2f0fc46efb87204f8a7da1761,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%97%E3%83%AD%E3%83%BC%E3%83%81,2026-08-19T00:31:52+0900,
w_25e0770474ee096a,N1,N1,match,アラブ,アラブ,アラブ,アラブ,JLPT 1,0b9d34302c6643d0b66fecbdc96593c7,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%A9%E3%83%96,2026-08-19T00:31:52+0900,
w_1fb1769f2ff2a414,N1,N1,match,アルミ,アルミ,アルミ,アルミ,JLPT 1,5c3dc72c7dcf4b0ba2b91939dde18fc5,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%AB%E3%83%9F,2026-08-19T00:31:52+0900,
w_500edf63c3635728,N1,N1,match,アワー,アワー,アワー,アワー,JLPT 1,c9d1a08f5dab4bd4bf1a1f12cfeba649,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%AF%E3%83%BC,2026-08-19T00:31:52+0900,
w_4faf46757097cc32,N1,N1,match,アンコール,アンコール,アンコール,アンコール,JLPT 1,1bdfeed569c942718dd98e59dd91f0db,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A2%E3%83%B3%E3%82%B3%E3%83%BC%E3%83%AB,2026-08-19T00:31:52+0900,
w_3b772f7542f495bf,N1,N1,match,インターナショナル,インターナショナル,インターナショナル,インターナショナル,JLPT 1,f52af03968524adb95c8ddf458b16047,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%82%BF%E3%83%BC%E3%83%8A%E3%82%B7%E3%83%A7%E3%83%8A%E3%83%AB,2026-08-19T00:31:52+0900,
w_bc0f323b1130aac3,N1,N1,match,インテリ,インテリ,インテリ,インテリ,JLPT 1,3ed564c2d966437cbf7ceff8e4c3be6e,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%83%86%E3%83%AA,2026-08-19T00:31:52+0900,
w_ac4b3af22a1109c7,N1,N1,match,インフォメーション,インフォメーション,インフォメーション,インフォメーション,JLPT 1,4bf51a01639e42f7954246a630186de3,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%83%95%E3%82%A9%E3%83%A1%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,2026-08-19T00:31:52+0900,
w_87847c4cb7198c80,N1,N1,match,インフレ,インフレ,インフレ,インフレ,JLPT 1,2ae192a7224d44cd940696ed0896d430,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A4%E3%83%B3%E3%83%95%E3%83%AC,2026-08-19T00:31:52+0900,
w_967839923e783839,N1,N1,match,エアメール,エアメール,エアメール,エアメール,JLPT 1,23205f1094704e6c9c8741d0e013e31b,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A8%E3%82%A2%E3%83%A1%E3%83%BC%E3%83%AB,2026-08-19T00:31:52+0900,
w_bf191cadc60129ef,N1,N1,match,エレガント,エレガント,エレガント,エレガント,JLPT 1,2744d6c2b86c45f4a8990671bada3823,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A8%E3%83%AC%E3%82%AC%E3%83%B3%E3%83%88,2026-08-19T00:31:52+0900,
w_45d8c37e069c510c,N1,N1,match,エンジニア,エンジニア,エンジニア,エンジニア,JLPT 1,641b3563d8fe4a4a9509ce5945499b12,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%A8%E3%83%B3%E3%82%B8%E3%83%8B%E3%82%A2,2026-08-19T00:31:52+0900,
w_868780bf4c6a4941,N1,N1,match,オリエンテーション,オリエンテーション,オリエンテーション,オリエンテーション,JLPT 1,b6b7090f50d24587967f602dc0975bf4,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AA%E3%83%AA%E3%82%A8%E3%83%B3%E3%83%86%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,2026-08-19T00:31:52+0900,
w_e251d23193cec09f,N1,N1,match,オンライン,オンライン,オンライン,オンライン,JLPT 1,188e72c9f6434613b29b6422a523b97f,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AA%E3%83%B3%E3%83%A9%E3%82%A4%E3%83%B3,2026-08-19T00:31:52+0900,
w_a36fccc77c3aab60,N1,N1,match,オートマチック,オートマチック,オートマチック,オートマチック,JLPT 1,4e82ef8940f74923b250f29e4947b46e,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AA%E3%83%BC%E3%83%88%E3%83%9E%E3%83%81%E3%83%83%E3%82%AF,2026-08-19T00:31:52+0900,
w_54d832950a353e23,N1,N1,match,カクテル,カクテル,カクテル,カクテル,JLPT 1,d81060cecbec437f81e7c1f871494470,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%82%AF%E3%83%86%E3%83%AB,2026-08-19T00:31:52+0900,
w_eb411740fdd65b19,N1,N1,match,カット,カット,カット,カット,JLPT 1,55432e84ea1c4f9b906741589fdfd7b4,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%83%E3%83%88,2026-08-19T00:31:52+0900,
w_332457b11211fd19,N1,N1,match,カテゴリー,カテゴリー,カテゴリー,カテゴリー,JLPT 1,433a6357c4664607a68f5cea835e972e,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%86%E3%82%B4%E3%83%AA%E3%83%BC,2026-08-19T00:31:52+0900,
w_74949f1db4a3a892,N1,N1,match,カムバック,カムバック,カムバック,カムバック,JLPT 1,872766379cb2426abaacca8b2831094d,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%A0%E3%83%90%E3%83%83%E3%82%AF,2026-08-19T00:31:52+0900,
w_4903d483853218c2,N1,N1,match,カメラマン,カメラマン,カメラマン,カメラマン,JLPT 1,d93d78ace46f423289dd828fc26944ab,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%A1%E3%83%A9%E3%83%9E%E3%83%B3,2026-08-19T00:31:52+0900,
w_33caa3e491259f49,N1,N1,match,カルテ,カルテ,カルテ,カルテ,JLPT 1,d9b6aa3c430c4a7590ab2f2900da7449,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%AB%E3%83%86,2026-08-19T00:31:52+0900,
w_3dd265dc10e79033,N1,N1,match,カンニング,カンニング,カンニング,カンニング,JLPT 1,a44c545be7d74c509d9a7945c8dd6b01,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AB%E3%83%B3%E3%83%8B%E3%83%B3%E3%82%B0,2026-08-19T00:31:52+0900,
w_73260f3a8baed863,N1,N1,match,ガイド,ガイド,ガイド,ガイド,JLPT 1,be42a5c56be144d19c2723b60568b0ed,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AC%E3%82%A4%E3%83%89,2026-08-19T00:31:52+0900,
w_fd59875f1b84098f,N1,N1,match,ガイドブック,ガイドブック,ガイドブック,ガイドブック,JLPT 1,8417fc3e4f324cebb06edd2fcc2f9e2f,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AC%E3%82%A4%E3%83%89%E3%83%96%E3%83%83%E3%82%AF,2026-08-19T00:31:52+0900,
w_ee863faf3a923d6b,N1,N1,match,ガレージ,ガレージ,ガレージ,ガレージ,JLPT 1,5131e236e7314092adf9edb9a02ce962,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AC%E3%83%AC%E3%83%BC%E3%82%B8,2026-08-19T00:31:52+0900,
w_7724a0e73ddb55d4,N1,N1,match,キャッチ,キャッチ,キャッチ,キャッチ,JLPT 1,2a03120f26664e55b862ff1916e7af1c,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AD%E3%83%A3%E3%83%83%E3%83%81,2026-08-19T00:31:52+0900,
w_b70cb17c6e366d2a,N1,N1,match,キャリア,キャリア,キャリア,キャリア,JLPT 1,c1aae76049ce425894468f9740251c60,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AD%E3%83%A3%E3%83%AA%E3%82%A2,2026-08-19T00:31:52+0900,
w_5638135273efe305,N1,N1,match,クレーン,クレーン,クレーン,クレーン,JLPT 1,1263a21456a14ac7a61b90f18418b453,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%AF%E3%83%AC%E3%83%BC%E3%83%B3,2026-08-19T00:31:52+0900,
w_615555ad4277846e,N1,N1,match,グレー,グレー,グレー,グレー,JLPT 1,bd3c373cc0ee44838b1945759e470de1,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B0%E3%83%AC%E3%83%BC,2026-08-19T00:31:52+0900,
w_9a83a2519b4832ae,N1,N1,match,ゲスト,ゲスト,ゲスト,ゲスト,JLPT 1,78e0a3e905ee4a9481f05b5c1b8244aa,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B2%E3%82%B9%E3%83%88,2026-08-19T00:31:52+0900,
w_a7ae5b11d7ef3475,N1,N1,match,コマーシャル,コマーシャル,コマーシャル,コマーシャル,JLPT 1,86698580f6074ecc9e3e8da5452e2bda,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%9E%E3%83%BC%E3%82%B7%E3%83%A3%E3%83%AB,2026-08-19T00:31:52+0900,
w_9ff2a3a749bee4f6,N1,N1,match,コメント,コメント,コメント,コメント,JLPT 1,6ec0495247b34c22a9bccfcd7b76c0b1,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%A1%E3%83%B3%E3%83%88,2026-08-19T00:31:52+0900,
w_4af33ecfd6bc5d49,N1,N1,match,コントラスト,コントラスト,コントラスト,コントラスト,JLPT 1,f4dccb919fae450b943c37b3edeca8dc,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%B3%E3%83%88%E3%83%A9%E3%82%B9%E3%83%88,2026-08-19T00:31:52+0900,
w_41a63dea2a52d5d7,N1,N1,match,コントロール,コントロール,コントロール,コントロール,JLPT 1,c41a46925f924545a435d6aa472efdfe,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%B3%E3%83%88%E3%83%AD%E3%83%BC%E3%83%AB,2026-08-19T00:31:52+0900,
w_5c9f7042b17a9c34,N1,N1,match,コンパス,コンパス,コンパス,コンパス,JLPT 1,4a512269515746588ebdf9bedc1bb1ae,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%B3%E3%83%91%E3%82%B9,2026-08-19T00:31:52+0900,
w_e67e1fd79bfb98ca,N1,N1,match,コーナー,コーナー,コーナー,コーナー,JLPT 1,20f2d73abcb14cddb71a4b4481bf80d3,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B3%E3%83%BC%E3%83%8A%E3%83%BC,2026-08-19T00:31:52+0900,
w_a0e253ea8f6eecee,N1,N1,match,サイクル,サイクル,サイクル,サイクル,JLPT 1,427cf75ce67f4402b0ecaceeb759b316,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB,2026-08-19T00:31:52+0900,
w_0783dd396f0d364e,N1,N1,match,サンキュー,サンキュー,サンキュー,サンキュー,JLPT 1,1420fce12ab0442c99aa1f8d5dae3e3d,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B5%E3%83%B3%E3%82%AD%E3%83%A5%E3%83%BC,2026-08-19T00:31:52+0900,
w_d37193b49b365e4f,N1,N1,match,サンタクロース,サンタクロース,サンタクロース,サンタクロース,JLPT 1,a2782702c19141a981cca2db75f8a9ee,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B5%E3%83%B3%E3%82%BF%E3%82%AF%E3%83%AD%E3%83%BC%E3%82%B9,2026-08-19T00:31:52+0900,
w_af9376e11faa99a9,N1,N1,match,システム,システム,システム,システム,JLPT 1,b83a9842aeff4410b4b741ada62dc3d6,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B7%E3%82%B9%E3%83%86%E3%83%A0,2026-08-19T00:31:52+0900,
w_2cf691cf183ad9c9,N1,N1,match,シック,シック,シック,シック,JLPT 1,c98e80e54c6a4c2c91a93808e1a6bbab,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B7%E3%83%83%E3%82%AF,2026-08-19T00:31:52+0900,
w_70c06b47b3d53364,N1,N1,match,シナリオ,シナリオ,シナリオ,シナリオ,JLPT 1,b7c7ca28aa9e4840923a39cd97bd57bb,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B7%E3%83%8A%E3%83%AA%E3%82%AA,2026-08-19T00:31:52+0900,
w_d83dcb838b42ae21,N1,N1,match,ショー,ショー,ショー,ショー,JLPT 1,3160e8e39b5048548a4d659fa189f33f,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B7%E3%83%A7%E3%83%BC,2026-08-19T00:31:52+0900,
w_1e1d72edb4f1b9f1,N1,N1,match,シート,シート,シート,シート,JLPT 1,cde501889c444f158c9cd80bfd4e82ec,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B7%E3%83%BC%E3%83%88,2026-08-19T00:31:52+0900,
w_20068d00657e38be,N1,N1,match,ジャズ,ジャズ,ジャズ,ジャズ,JLPT 1,0c201f855a4c4aa5a002dde735d3c1e2,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%82%BA,2026-08-19T00:31:52+0900,
w_89572880b51639eb,N1,N1,match,ジャンパー,ジャンパー,ジャンパー,ジャンパー,JLPT 1,390ac692b3e540efa65007a83de157c2,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%91%E3%83%BC,2026-08-19T00:31:52+0900,
w_85b0bbcf6d4c7ee7,N1,N1,match,ジャンプ,ジャンプ,ジャンプ,ジャンプ,JLPT 1,7b506378fcc64798b1199bf5723bda04,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%97,2026-08-19T00:31:52+0900,
w_9e6355e686a5d64f,N1,N1,match,ジャンボ,ジャンボ,ジャンボ,ジャンボ,JLPT 1,b7fcde9d11af49b8b120358b0f34abe0,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%9C,2026-08-19T00:31:52+0900,
w_cd2a25ed4e7bfa66,N1,N1,match,ジャンル,ジャンル,ジャンル,ジャンル,JLPT 1,d76bc27dac984ce18bac4fdaddfcc4a3,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B8%E3%83%A3%E3%83%B3%E3%83%AB,2026-08-19T00:31:52+0900,
w_a0a1f7684e595f61,N1,N1,match,スタジオ,スタジオ,スタジオ,スタジオ,JLPT 1,26ec4573e12b473a9012d8659fcae565,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%82%BF%E3%82%B8%E3%82%AA,2026-08-19T00:31:52+0900,
w_32bf60568e15559d,N1,N1,match,スチーム,スチーム,スチーム,スチーム,JLPT 1,712ed0c5850f472da5733ea835a2adf0,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%81%E3%83%BC%E3%83%A0,2026-08-19T00:31:52+0900,
w_0a23dbb2c8a38a8e,N1,N1,match,ストック,ストック,ストック,ストック,JLPT 1,52589b55b3b24c68be58037bdbe11c23,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%88%E3%83%83%E3%82%AF,2026-08-19T00:31:52+0900,
w_42f309bdace0f794,N1,N1,match,ストロボ,ストロボ,ストロボ,ストロボ,JLPT 1,9dbe22c29feb4b60a4055635490d01c9,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%88%E3%83%AD%E3%83%9C,2026-08-19T00:31:52+0900,
w_f7b7f5d841f3ee1c,N1,N1,match,ストロー,ストロー,ストロー,ストロー,JLPT 1,5f96d43585d64002b7a4fc7ac3b9da95,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%88%E3%83%AD%E3%83%BC,2026-08-19T00:31:52+0900,
w_9ed74574a63f718f,N1,N1,match,スプリング,スプリング,スプリング,スプリング,JLPT 1,b64948995b444795b0a6d0d2fee09fd5,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%97%E3%83%AA%E3%83%B3%E3%82%B0,2026-08-19T00:31:52+0900,
w_a17a21df32791603,N1,N1,match,スペース,スペース,スペース,スペース,JLPT 1,5ca7e97c0480456ca4e4306a2b12e845,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%9A%E3%83%BC%E3%82%B9,2026-08-19T00:31:52+0900,
w_741dda77aa010333,N1,N1,match,スポーツカー,スポーツカー,スポーツカー,スポーツカー,JLPT 1,5d77149d33e84bdc866ee0ca0f1edbb5,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%B9%E3%83%9D%E3%83%BC%E3%83%84%E3%82%AB%E3%83%BC,2026-08-19T00:31:52+0900,
w_afffd3debfe297c0,N1,N1,match,セクション,セクション,セクション,セクション,JLPT 1,f6300d2e2eae462590325667faf7dcba,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BB%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3,2026-08-19T00:31:52+0900,
w_8cd59a37580c63ca,N1,N1,match,セックス,セックス,セックス,セックス,JLPT 1,a56945a986164ee3a21ffbc6877ec63b,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BB%E3%83%83%E3%82%AF%E3%82%B9,2026-08-19T00:31:52+0900,
w_62f3791be386083c,N1,N1,match,セレモニー,セレモニー,セレモニー,セレモニー,JLPT 1,b23d50beff7a4970b6ad2e4206702198,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BB%E3%83%AC%E3%83%A2%E3%83%8B%E3%83%BC,2026-08-19T00:31:52+0900,
w_aeba66e9dfd61083,N1,N1,match,センス,センス,センス,センス,JLPT 1,b332b92c1969463e823260724494282d,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BB%E3%83%B3%E3%82%B9,2026-08-19T00:31:52+0900,
w_9a7d75418a7441d3,N1,N1,match,ゼリー,ゼリー,ゼリー,ゼリー,JLPT 1,36f6f31d347349ee884a2ced814168c9,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BC%E3%83%AA%E3%83%BC,2026-08-19T00:31:52+0900,
w_e270207422023e07,N1,N1,match,ソックス,ソックス,ソックス,ソックス,JLPT 1,8283a8e6f1854547a89b81e7483edde6,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BD%E3%83%83%E3%82%AF%E3%82%B9,2026-08-19T00:31:52+0900,
w_fe2bdc9c16d513c4,N1,N1,match,ソロ,ソロ,ソロ,ソロ,JLPT 1,5d185a461174498389f064cda36021a7,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BD%E3%83%AD,2026-08-19T00:31:52+0900,
w_6ab2d0dd61671815,N1,N1,match,タイマー,タイマー,タイマー,タイマー,JLPT 1,c685f80742da4606a8764c994a5a5fd4,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%9E%E3%83%BC,2026-08-19T00:31:52+0900,
w_7aece5e49766fd9c,N1,N1,match,タイミング,タイミング,タイミング,タイミング,JLPT 1,6c578eb423df4346895a20975a4d2168,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%9F%E3%83%B3%E3%82%B0,2026-08-19T00:31:52+0900,
w_e596b084e6eb9cf6,N1,N1,match,タイム,タイム,タイム,タイム,JLPT 1,0c8cd53508d642b8a17a124bf0b42bc2,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%A0,2026-08-19T00:31:52+0900,
w_a4f5956737afa7f1,N1,N1,match,タイムリー,タイムリー,タイムリー,タイムリー,JLPT 1,c2f9546c8ea84016b4857cdd36b18285,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%A0%E3%83%AA%E3%83%BC,2026-08-19T00:31:52+0900,
w_c4b941dde1a017e1,N1,N1,match,タイル,タイル,タイル,タイル,JLPT 1,e857cda454f84c4c841d2c344a929aa0,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%82%A4%E3%83%AB,2026-08-19T00:31:52+0900,
w_2937defb90e09c33,N1,N1,match,タレント,タレント,タレント,タレント,JLPT 1,99e8d18aa0a742d681dd6b87b5e558a1,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%83%AC%E3%83%B3%E3%83%88,2026-08-19T00:31:52+0900,
w_07d3bb8da0c5e1ca,N1,N1,match,タワー,タワー,タワー,タワー,JLPT 1,3946af61729f44d59efadacc0395f17f,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%82%BF%E3%83%AF%E3%83%BC,2026-08-19T00:31:52+0900,
w_a38cf5c75dcec358,N1,N1,match,チェンジ,チェンジ,チェンジ,チェンジ,JLPT 1,e976dd3a3bcb4665b9bc71b7553b2d65,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%81%E3%82%A7%E3%83%B3%E3%82%B8,2026-08-19T00:31:52+0900,
w_b7cb25ad92217c67,N1,N1,match,チャンネル,チャンネル,チャンネル,チャンネル,JLPT 1,dc0b76d4976c49c1a0bae52a4d7b5c5c,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%81%E3%83%A3%E3%83%B3%E3%83%8D%E3%83%AB,2026-08-19T00:31:52+0900,
w_9e410c3c2a5118de,N1,N1,match,チームワーク,チームワーク,チームワーク,チームワーク,JLPT 1,ac408a64bd094b9eb7c86cace6facc74,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%81%E3%83%BC%E3%83%A0%E3%83%AF%E3%83%BC%E3%82%AF,2026-08-19T00:31:52+0900,
w_21e13fbafa5dc2e4,N1,N1,match,デッサン,デッサン,デッサン,デッサン,JLPT 1,235870d3af964fecb1044366bd66129d,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%87%E3%83%83%E3%82%B5%E3%83%B3,2026-08-19T00:31:52+0900,
w_2f551203846ddcc2,N1,N1,match,デモンストレーション,デモンストレーション,デモンストレーション,デモンストレーション,JLPT 1,f6f15b1223ff4312967654bc12f018b8,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%87%E3%83%A2%E3%83%B3%E3%82%B9%E3%83%88%E3%83%AC%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%B3,2026-08-19T00:31:52+0900,
w_382569a75d62f02d,N1,N1,match,トラブル,トラブル,トラブル,トラブル,JLPT 1,27210bb65b8d4f019238e9c71f33df18,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%A9%E3%83%96%E3%83%AB,2026-08-19T00:31:52+0900,
w_30df0c1b9dff70f7,N1,N1,match,トランジスター,トランジスター,トランジスター,トランジスター,JLPT 1,f019d9059d5f413d8d8bae178f471e8e,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%A9%E3%83%B3%E3%82%B8%E3%82%B9%E3%82%BF%E3%83%BC,2026-08-19T00:31:52+0900,
w_708c2cfcd8bee1df,N1,N1,match,トーン,トーン,トーン,トーン,JLPT 1,d308cc79a23c4feabdcbbd341145152a,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%BC%E3%83%B3,2026-08-19T00:31:52+0900,
w_9a3cb2d934476a1e,N1,N1,match,ドライ,ドライ,ドライ,ドライ,JLPT 1,442a794790af48d5b8475e8c8f364b39,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4,2026-08-19T00:31:52+0900,
w_9712e4bb3dda5e5c,N1,N1,match,ドライバー,ドライバー,ドライバー,ドライバー,JLPT 1,4d2e48e561634fb4b28b97fb29227abc,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC,2026-08-19T00:31:52+0900,
w_ca3e8bf2e517379e,N1,N1,match,ドリル,ドリル,ドリル,ドリル,JLPT 1,c7327094e94d4cee8eca7707e3b56e93,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%AA%E3%83%AB,2026-08-19T00:31:52+0900,
w_179937b765bc082a,N1,N1,match,ナイター,ナイター,ナイター,ナイター,JLPT 1,55491a3a72af45bcb0d626c8c5a3253b,surface+reading,N1,https://ja.dict.naver.com/#/search?query=%E3%83%8A%E3%82%A4%E3%82%BF%E3%83%BC,2026-08-19T00:31:52+0900,
