word_id,jp,ko,source,source_url,license,permission_status,attribution,captured_at,qa_status,sort_order,naver_example_id,naver_source_cid,naver_source_name,query,qa_note
w_daa479903a2ed757,ロ:包丁を研ぐ時になったようです。,나: 칼을 갈 때가 되었나 봐요.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%A0%94%E3%81%90,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156830937,auto,0,9585513327b0432aa5171d9428a1e2e7,8819cr4o,국립국어원 한국어-일본어 학습사전,研ぐ,auto-selected score=102
w_53559aae16b94b43,彼の特技はブレイクダンスだ,그의 특기는 브레이크 댄스이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E6%8A%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156830815,auto,0,e75a940fc25244a98838b6a1024f5af5,081341B9,민중서림 엣센스 일한사전,特技,auto-selected score=97
w_b628ac621f61a4ec,独裁の[無視する]嫌いがある,독재적인[무시하는] 경향이 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8B%AC%E8%A3%81,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156831007,auto,0,3e534941b1dd404392a2be3ec26a7a27,881982a8,민중서림 엣센스 한일사전,独裁,auto-selected score=97
w_7024ae3b3408d539,昔は税金を米や特産物のような現物で納めた。,옛날에는 세금을 쌀이나 특산물과 같은 현물로 냈다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E7%94%A3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156831106,auto,0,7b2f24e17ea74a698779563496db2f70,8819cr4o,국립국어원 한국어-일본어 학습사전,特産,auto-selected score=94
w_a2e728ae3bcad210,独自のスマホ用OSを開発する,독자적인 스마트폰용 운영 체제(OS)를 개발하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8B%AC%E8%87%AA,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156831646,auto,0,ab81810152624490a8a4569305e080f0,081341B9,민중서림 엣센스 일한사전,独自,auto-selected score=97
w_96f7a95360ac7aa2,特集は別冊になっている.,특집은 별책으로 되어 있다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E9%9B%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156831481,auto,0,60333f7b50304a4f85dbfac9698d1505,881982a8,민중서림 엣센스 한일사전,特集,auto-selected score=102
w_058c6539db5c5c65,レヴァント貿易でもたらした利益を独占する,레반트 무역을 통해 얻은 이익을 독점하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8B%AC%E5%8D%A0,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156831449,auto,0,25fee211002540bbb974e8a995901edd,081341B9,민중서림 엣센스 일한사전,独占,auto-selected score=97
w_de1c4c2a132f703b,彼は経営者というより発明家といえるパイオニア精神が，多くの独創的な製品を生んだといっても過言ではない,"그는 경영자라기 보다 발명가라고 할 수 있는 개척자 정신이, 많은 독창적인 제품을 만들어내었다고 하여도 과언은 아니다.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%8B%AC%E5%89%B5,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156831748,auto,0,661853b07324427b9079596b0dc833c3,8800047F,민중서림 엣센스 외래어사전,独創,auto-selected score=94
w_3bbc70297217f43c,彼女は15得点、11リバウンドでダブルダブルを達成した,"그녀는 15득점, 11리바운드로 더블더블을 달성했다",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BE%97%E7%82%B9,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156831965,auto,0,8bdcfdb8aa3c41a6bc86c89ac0592ea0,081341B9,민중서림 엣센스 일한사전,得点,auto-selected score=102
w_0e4a0893c97bd1f1,特派員を本社に呼び寄せる.,특파원을 본사로 불러들이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E6%B4%BE,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156832297,auto,0,8c51180785e74ad3975ec723c919b773,881982a8,민중서림 엣센스 한일사전,特派,auto-selected score=94
w_70b3635c45565d08,スピードを上げるため，船の安定を図るヨット特有の艇底の重いフィン・キールはつけていない,속도를 올리기 위하여 배의 안정을 도모하는 요트 특유의 배 밑의 무거운 심용골은 달지 않았다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E6%9C%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156832043,auto,0,084abe8627b64803aac24c58b46dd546,8800047F,민중서림 엣센스 외래어사전,特有,auto-selected score=102
w_836d5777bba22e82,功成り名を遂げる.,공을 세우고 명성을 떨치다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%81%82%E3%81%92%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156844106,auto,0,45a90e6c05934447aa288a0213e8b43a,881982a8,민중서림 엣센스 한일사전,遂げる,auto-selected score=102
w_82a2804dcf046fde,学校に入る年頃になった,학교 갈 나이가 되었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B9%B4%E9%A0%83,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156832387,auto,0,730210d0d91241bd8df88b81112bca57,081341B9,민중서림 엣센스 일한사전,年頃,auto-selected score=97
w_67e9a28d0777853f,ロ：はい。戸締りをちゃんとします。,나: 네. 문단속을 확실히 할게요.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%88%B8%E7%B7%A0%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156842153,auto,0,e57c61007b334ccaab3a4cb5808de8a8,8819cr4o,국립국어원 한국어-일본어 학습사전,戸締り,auto-selected score=102
w_0540a7a6f68c69ed,上京する途上で彼に会った.,상경하는 도상에 그를 만났다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%80%94%E4%B8%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156841932,auto,0,21fb211f660d4102b79acdf03ebb0640,881982a8,민중서림 엣센스 한일사전,途上,auto-selected score=102
w_5cbd6299fc2c4e15,失敗の経験を土台とする.,실패한 경험을 디딤돌로 삼다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9C%9F%E5%8F%B0,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156842221,auto,0,122a4d05b85544f58f08c7504e29552e,881982a8,민중서림 엣센스 한일사전,土台,auto-selected score=102
w_b02fafe1984dfd35,深刻な干ばつにより、うちの地域は飲み水の補給さえ途絶えるおそれがある。,심각한 가뭄으로 우리 지역에는 식수 보급마저 끊길 위험이 있다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%80%94%E7%B5%B6%E3%81%88%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156842875,auto,0,471acdc6df60413d83d7b09572f18fc6,8819cr4o,국립국어원 한국어-일본어 학습사전,途絶える,auto-selected score=102
w_200c55532472d46f,両社は同時に，さまざまな特許を互いに使用できるクロス・ライセンス契約を結んだ,양사는 동시에 여러가지 특허를 서로 사용할 수 있는 크로스 라이선스 계약을 맺었다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E8%A8%B1,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156842522,auto,0,592d1e43061c432f807911951c72828d,8800047F,민중서림 엣센스 외래어사전,特許,auto-selected score=102
w_3d8f2d908ab6d716,"希望[資格, 特権]を剥奪される","희망[자격, 특권]을 박탈당하다",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%89%B9%E6%A8%A9,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156842876,auto,0,491c3e61c73a46cfb0f30ceea97a46d3,881982a8,민중서림 엣센스 한일사전,特権,auto-selected score=102
w_08149ad39d83534d,追い詰められて、とっさにパチこいた,궁지에 몰리자 재빠르게 거짓말을 해 댔다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%81%A3%E3%81%95%E3%81%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156843528,auto,0,27d08b95d7ef4b5aa7ddd96e4253777a,081341B9,민중서림 엣센스 일한사전,とっさに,auto-selected score=110
w_451ae1b952550ad8,突如[いきなり]なぐられて頭がくらくらする.,갑자기 얻어맞아서 얼떨하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%AA%81%E5%A6%82,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156843165,auto,0,b5565284a27d428fad0b5966993ce817,881982a8,민중서림 엣센스 한일사전,突如,auto-selected score=102
w_ef7c2b36a078abcb,ドアのとってがすっぽ抜ける.,문의 손잡이가 훌렁 빠지다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%81%A3%E3%81%A6,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156843517,auto,0,a81d310109a749348d21e00a69fca78a,881982a8,민중서림 엣센스 한일사전,とって,auto-selected score=110
w_114c4a23b0b5401c,観客が5万人の線を突破した.,관객이 5만 명 선을 돌파했다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E7%AA%81%E7%A0%B4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156843822,auto,0,0ac909c4d0264e328bdb365af4cf6323,881982a8,민중서림 엣센스 한일사전,突破,auto-selected score=102
w_c8fa3ed44a6271eb,川の土手はアスファルトやコンクリートで固められた。,강둑은 아스팔트나 콘크리트로 굳혀졌다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9C%9F%E6%89%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156844178,auto,0,b2a296ba8deb4dbea71ed87e17492626,8800047F,민중서림 엣센스 외래어사전,土手,auto-selected score=102
w_fe869f63d9660ff6,転出[転入]届を出し忘れる,전출[전입] 신고 하는 것을 잊어버리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%B1%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156844108,auto,0,2206fa5a503e43df85adcc2fe81f74d5,081341B9,민중서림 엣센스 일한사전,届,auto-selected score=97
w_d773d232abeabf52,出発の準備を整える.,길 떠날 채비를 차리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%95%B4%E3%81%88%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156853781,auto,0,1914435072da42dea068d926db52a9b3,881982a8,민중서림 엣센스 한일사전,整える,auto-selected score=102
w_ff6f5d47acd78352,電気を止める,전기 공급을 멈추다; 전기를 끄다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%AD%A2%E3%82%81%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156844447,auto,0,d55322a03a2947ddbe87dc4aa2cb605f,081341B9,민중서림 엣센스 일한사전,止める,auto-selected score=97
w_d7b4a4cf68e9687b,全文を空で唱える.,전문을 횅하게 외다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%94%B1%E3%81%88%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156854027,auto,0,51a5cdf996004d4ebf9e6845fe8632c8,881982a8,민중서림 엣센스 한일사전,唱える,auto-selected score=102
w_d4d397c6ed28630b,殿様が自ら私の家にお出でになり、恐縮です。,대감께서 친히 제 집에 납시어 주시니 송구스럽습니다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%AE%BF%E6%A7%98,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156853977,auto,0,2c3e13e04bbc4fdcba5df30941daba89,8819cr4o,국립국어원 한국어-일본어 학습사전,殿様,auto-selected score=102
w_45f97d51726b0110,土俵を割る,발이 相撲 경기장 밖으로 나가서 패하다; 기세에 눌려 패배하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9C%9F%E4%BF%B5,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156854246,auto,0,27d2a5c544e745ac9d298e803d10f260,081341B9,민중서림 엣센스 일한사전,土俵,auto-selected score=97
w_82e5e160001eb4f6,扉が開いた。すると、その人が中から現れた,문이 열렸다. 그러자 그 사람이 안에서 나타났다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%89%89,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156854279,auto,0,fd9d4182431345ef92866755f563ce76,081341B9,민중서림 엣센스 일한사전,扉,auto-selected score=102
w_c0dd65054067126b,鴨居と敷居の溝を彫る.,상인방과 하인방의 홈통을 파다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E6%BA%9D,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156854734,auto,0,f1a1130d9c7a4c25bd3faf8d5edd0009,881982a8,민중서림 엣센스 한일사전,溝,auto-selected score=102
w_58c6397e55b7d298,徒歩で十分かかる.,도보로 10분 걸리다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%BE%92%E6%AD%A9,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156854733,auto,0,a9bb264924394b3cbe65ff19b8ee5a31,881982a8,민중서림 엣센스 한일사전,徒歩,auto-selected score=102
w_8a8801be5bad59c5,彼はうちの町内の公園の土木を管理する人だった。,그는 우리 동네 공원의 토목을 관리하는 일을 하는 사람이었다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%9C%9F%E6%9C%A8,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156854580,auto,0,788de92026414709be6daebdef67e514,8819cr4o,국립국어원 한국어-일본어 학습사전,土木,auto-selected score=102
w_451bf26dd3bcf2e0,わざととぼける。,부러 딴청 부리다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%81%BC%E3%81%91%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156854932,auto,0,41c10c1277c841d88bf7b8bcd860f5bb,8819cr4o,국립국어원 한국어-일본어 학습사전,とぼける,auto-selected score=110
w_bd9dfc9a6227a650,乏しい予算をやりくりする,모자라는 예산을 잘 변통하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%B9%8F%E3%81%97%E3%81%84,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156855202,auto,0,ec3d41e025d74f1ebe6837b62b948e1a,081341B9,민중서림 엣센스 일한사전,乏しい,auto-selected score=97
w_4ac4b5ea9e069419,斯うして、莫大な富を手に入れたのです,이렇게 해서 막대한 부를 손에 넣게[축적하게] 된 것입니다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%AF%8C,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156855458,auto,0,fbc08d2eccf842d8bbf318f122d89cd4,081341B9,민중서림 엣센스 일한사전,富,auto-selected score=102
w_3de2781e7fd981a3,水深１リーフ３メートルのリーフではシュノーケリングでも十分に変化に富むサンゴの姿を見ることができる,수심 1〜3미터의 암초에서는 슈노르헬을 사용한 잠수로도 변화무쌍한 산호의 모습을 충분히 볼 수 있다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%AF%8C%E3%82%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156855220,auto,0,30c4669c531a4eb899a1937ce0d61e3d,8800047F,민중서림 엣센스 외래어사전,富む,auto-selected score=97
w_fac4dc4d58c487d4,私と夫は共稼ぎで忙しくて子供の養育を姑に任せた。,나와 남편은 맞벌이로 바빠서 아이 양육을 시어머니께 맡겼다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%85%B1%E7%A8%BC%E3%81%8E,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156855675,auto,0,f05b24a50f6348119362c2bcf69dffbe,8819cr4o,국립국어원 한국어-일본어 학습사전,共稼ぎ,auto-selected score=102
w_e4fd38db232623ef,権利には責任が伴うものである.,권리에는 책임이 뒤따르는 법이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E4%BC%B4%E3%81%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156855555,auto,0,7b8f2e6ed6954b598720d4755065a626,881982a8,민중서림 엣센스 한일사전,伴う,auto-selected score=102
w_64a2ae484d6a4fa0,共働き夫婦の増加などを背景に、孫育てに励む祖母が増えてきた,맞벌이 부부의 증가 등을 배경으로 손자 양육에 열심인[애쓰는] 할머니가 늘어났다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%85%B1%E5%83%8D%E3%81%8D,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156865316,auto,0,095a56e2cf694cdabed56455ad5a9711,081341B9,민중서림 엣센스 일한사전,共働き,auto-selected score=102
w_9a3cb2d934476a1e,ドライカレーは、日本で独特の発展をしたカレーライスの一つです。,드라이카레는 일본에서 독특하게 발전한 카레라이스 중 하나입니다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,1780156865066,auto,0,454776e4011f42c6a734c63059558443,8017959b,연세대학교 한국어학당 국가별 대표음식,ドライ,auto-selected score=110
w_ca3426b5b798821a,毛織りの服は必ずドライクリーニングしなければならない。,모직으로 된 옷은 항상 드라이해야 한다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%8B%E3%83%B3%E3%82%B0,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156865421,auto,0,566d9a69b186475799675fe8f6dc9d09,8819cr4o,국립국어원 한국어-일본어 학습사전,ドライクリーニング,auto-selected score=110
w_9712e4bb3dda5e5c,ドライバーが自分で点検し，車検を受けるユーザー車検が増えている,운전자가 스스로 점검하고 차량 검사를 받는 ‘사용자 차량 검사’가 늘고 있다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4%E3%83%90%E3%83%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156865420,auto,0,9d2e5f016820459a9aebdd6877d15182,8800047F,민중서림 엣센스 외래어사전,ドライバー,auto-selected score=110
w_74d7cc3819066b87,A選手がスチールからドライブインをしますが、しかしこれはファウルを取られました。,"A 선수가 공을 스틸하여 드라이브인을 합니다만, 그러나 이것은 파울을 얻습니다.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%89%E3%83%A9%E3%82%A4%E3%83%96%E3%82%A4%E3%83%B3,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 플리토,1780156866040,auto,0,17093d0df26c4c14b50fc4d3ee4594e2,88222sj2,플리토,ドライブイン,auto-selected score=108
w_382569a75d62f02d,エンジンにトラブルが発生する,엔진에 고장이 발생하다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%A9%E3%83%96%E3%83%AB,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156865723,auto,0,bd849b75b9e8458888455af406d0df3b,081341B9,민중서림 엣센스 일한사전,トラブル,auto-selected score=105
w_30df0c1b9dff70f7,最近，アモルファスの特性を生かし実用化の研究の結果，トランジスターへの応用が進んできた,"최근 어모퍼스의 특성을 살리어 실용화의 연구 결과, 트랜지스터에 대한 응용이 발전되어 왔다.",naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%83%88%E3%83%A9%E3%83%B3%E3%82%B8%E3%82%B9%E3%82%BF%E3%83%BC,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,1780156865942,auto,0,f91c745bbc874055a24f92ddf0910426,8800047F,민중서림 엣센스 외래어사전,トランジスター,auto-selected score=102
w_b52e594ce0eb0d25,彼は取るものもとりあえず駆けつけた.,그는 만사 제쳐 놓고 부랴부랴 달려갔다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%82%8A%E3%81%82%E3%81%88%E3%81%9A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156866049,auto,0,493c09712fe04c06802568b8e2aad589,881982a8,민중서림 엣센스 한일사전,とりあえず,auto-selected score=110
w_53f5a11a43999634,ロ：傷みやすい食べ物の取扱に格別の注意が必要です。,나: 상하기 쉬운 음식 취급에 각별한 주의가 필요합니다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E6%89%B1,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156866467,auto,0,de241b8509904a738f36c83dab45703e,8819cr4o,국립국어원 한국어-일본어 학습사전,取扱,auto-selected score=102
w_18904ffc4733404c,コンピューターを取り扱う手際が上手だ.,컴퓨터 다루는 솜씨가 능란하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E6%89%B1%E3%81%86,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156866695,auto,0,4382ae52afcd4176918cbc1540f6fe00,881982a8,민중서림 엣센스 한일사전,取り扱う,auto-selected score=102
w_7f64b1e61c3a3b95,その道をお曲がりやしたら、鳥居が見えます,그 길을 돌아가시면 鳥居가 보입니다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E9%B3%A5%E5%B1%85,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 교학사 일한사전,1780156866328,auto,0,469004e236f24f438fb498e7819980cb,080004F6,교학사 일한사전,鳥居,auto-selected score=100
w_d6a47632d886cffc,ロ：皮の加工が間違ったせいかもしれません。取り替えいたします。,나: 가죽 가공이 잘못돼서 그런 것 같습니다. 바꿔 드리겠습니다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E6%9B%BF%E3%81%88,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156866614,auto,0,703e1138de924482b21e3d5a926f09c0,8819cr4o,국립국어원 한국어-일본어 학습사전,取り替え,auto-selected score=102
w_51492880f4ff54fb,彼は強い相手と取り組むことになった.,그는 강한 상대와 맞붙게 되었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%B5%84%E3%82%80,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156866991,auto,0,35fe507cb9f24556b67af69e13e33b2f,881982a8,민중서림 엣센스 한일사전,取り組む,auto-selected score=102
w_4a507c2b9903c25a,警察の取締りが緩くなると、さまざまな犯罪が再び頭をもたげ始めた。,경찰들의 단속이 약해지자 각종 범죄들이 다시 고개를 내밀기 시작했다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E7%B7%A0%E3%82%8A,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156866991,auto,0,8c033c035b9f478fa87c8c2da6f6e77c,8819cr4o,국립국어원 한국어-일본어 학습사전,取締り,auto-selected score=102
w_639832d611535cb3,ぼったくりを取り締まる,부당 요금 강요 행위를 단속하다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%B7%A0%E3%81%BE%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156876552,auto,0,8b9f3b603fe443418338fe6a5b2a66a5,081341B9,민중서림 엣센스 일한사전,取り締まる,auto-selected score=97
w_6eb5db28959e8997,罪人を取り調べる。,죄인을 문초하다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E8%AA%BF%E3%81%B9%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,1780156876532,auto,0,b1cba6c848af4c6693ac95bc4446abe9,8819cr4o,국립국어원 한국어-일본어 학습사전,取り調べる,auto-selected score=102
w_95dcaf9c2e9062b9,税金を取り立てる.,세금을 거두다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E7%AB%8B%E3%81%A6%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156876661,auto,0,9d36b0324946417ea370bdfc448271a9,881982a8,민중서림 엣센스 한일사전,取り立てる,auto-selected score=102
w_a938db468d00df23,電話を取り次ぐ間切れたら、かけ直してください。,연결하는 사이에 끊기면 다시 전화해 주세요. (전화>부재중/메시지전달>전화 연결),naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E6%AC%A1%E3%81%90,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 글로벌회화,1780156876820,auto,0,6fac05d23d7343cfab0e435ecf8ec202,0011CF26,글로벌회화,取り次ぐ,auto-selected score=100
w_fc4b1b2a9b67e073,船に船標を取り付ける.,배에 선박 표지를 붙이다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E4%BB%98%E3%81%91%E3%82%8B,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 한일사전,1780156877206,auto,0,e7fc432dccef41dc81edd3c4bad8bef8,881982a8,민중서림 엣센스 한일사전,取り付ける,auto-selected score=102
w_bedd038e5370599e,脅威を取り除くのに必死にならざるを得えなかった,위협을 제거하는 데 필사적일 수밖에 없었다,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E3%82%8A%E9%99%A4%E3%81%8F,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156877137,auto,0,4e8e7639ed374f1a9dd9164869940146,081341B9,민중서림 엣센스 일한사전,取り除く,auto-selected score=97
w_09f9d0ec34ca3273,綿糸の取引は少し寝入った,면사의 거래는 좀 활기가 줄었다.,naver-ja-dict,https://ja.dict.naver.com/#/search?query=%E5%8F%96%E5%BC%95,owner-confirmed-cleared,cleared,NAVER 일본어사전 · 민중서림 엣센스 일한사전,1780156877115,auto,0,b698783c2a2b40d2ae410c06a88a3ea6,081341B9,민중서림 엣센스 일한사전,取引,auto-selected score=97
